obs_id,key,value
103,x6,-2.240019355
104,x6,-2.415507676
105,x6,-2.35872835
106,x6,-2.391168332
107,x6,-2.389454287
108,x6,-2.375354575
109,x6,-2.162377509
110,x6,-1.924677264
111,x6,-1.842050816
112,x6,-1.944536943
113,x6,-2.045422922
114,x6,-1.946614877
115,x6,-1.794329647
116,x6,-1.900038324
117,x6,-1.78147184
118,x6,-1.868310859
119,x6,-1.876282103
120,x6,-2.016035569
121,x6,-1.959603669
122,x6,-1.951271402
123,x6,-1.870604031
124,x6,-1.88407457
125,x6,-1.910093417
126,x6,-1.942258885
127,x6,-2.053485301
128,x6,-1.93995671
129,x6,-1.889642247
130,x6,-1.926128097
131,x6,-1.819560492
132,x6,-1.866992364
133,x6,-2.088299897
134,x6,-2.148560049
135,x6,-2.212085942
136,x6,-2.204804277
137,x6,-2.196569042
138,x6,-2.202054989
139,x6,-2.296122301
140,x6,-2.239712691
141,x6,-1.973217248
142,x6,-1.863132044
143,x6,-1.717465351
144,x6,-1.721549172
145,x6,-1.824832212
146,x6,-1.783048144
147,x6,-1.798917126
148,x6,-1.871029841
149,x6,-1.778540586
150,x6,-1.763968961
151,x6,-2.034323602
152,x6,-1.994543466
153,x6,-2.003050639
154,x6,-1.955627517
155,x6,-2.138171048
156,x6,-2.224605327
157,x6,-2.117985629
158,x6,-1.959387754
159,x6,-1.829671479
160,x6,-1.821279174
161,x6,-1.931501118
162,x6,-1.95740705
163,x6,-2.07981505
164,x6,-2.093901877
165,x6,-2.022754258
166,x6,-2.003642595
167,x6,-1.951049165
168,x6,
169,x6,-2.017611503
170,x6,-2.008194053
171,x6,-1.87024488
172,x6,-1.956876805
173,x6,-1.759653721
174,x6,-1.587367987
175,x6,-1.644181062
176,x6,-1.613357005
177,x6,-1.524625476
178,x6,-1.45187375
179,x6,-1.5521005
180,x6,-1.580607899
181,x6,-1.537533457
182,x6,-1.540976146
183,x6,-1.687508154
184,x6,-1.780516191
185,x6,-1.736251034
186,x6,-1.622395688
187,x6,-1.705847655
188,x6,-1.715215046
189,x6,-1.82094986
190,x6,-1.916611557
191,x6,-1.799604259
192,x6,-1.557121012
193,x6,-1.443519688
194,x6,-1.409722616
195,x6,-1.287845151
196,x6,-1.269775126
197,x6,-1.177292555
198,x6,-0.944900335
199,x6,-0.785107947
200,x6,
201,x6,-0.699106574
1,x7,
2,x7,
3,x7,
4,x7,-0.171917073
5,x7,0.024485821
6,x7,
7,x7,0.5174601722389662
8,x7,0.525207333
9,x7,0.7895588159374658
10,x7,0.5999350922608139
11,x7,0.13033815758603795
12,x7,-0.346072418
13,x7,
14,x7,0.22000601722306445
15,x7,0.23515514460270712
16,x7,-0.25295656
17,x7,-0.310484653
18,x7,-0.283896528
19,x7,-0.500856574
20,x7,-0.644342675
21,x7,-0.720744307
22,x7,-0.548359453
23,x7,-0.968016949
24,x7,-0.515935912
25,x7,-0.768062252
26,x7,-0.362643058
27,x7,-1.032225164
28,x7,-1.707804739
29,x7,-2.100316075
30,x7,-2.517388284
31,x7,-2.202211819
32,x7,-1.81074245
33,x7,-1.788028962
34,x7,-2.148327219
35,x7,-1.870218623
36,x7,-2.275932545
37,x7,-2.638117811
38,x7,-2.529601199
39,x7,-2.577649195
40,x7,-2.507534802
41,x7,-2.527963785
42,x7,-2.463820193
43,x7,-2.728215356
44,x7,-2.722526005
45,x7,-2.784584164
46,x7,-2.868936659
47,x7,-2.804633552
48,x7,-2.55872182
49,x7,-2.758177129
50,x7,-3.10711809
51,x7,-2.813542138
52,x7,-2.512109714
53,x7,-2.886492121
54,x7,-2.908054446
55,x7,-2.972305976
56,x7,-3.074980194
57,x7,-3.130866109
58,x7,-2.994818447
59,x7,-2.295819549
60,x7,-2.305249972
61,x7,-2.429772403
62,x7,-2.834132256
63,x7,-2.848064552
64,x7,-2.495012679
65,x7,-2.755832102
66,x7,-2.327580421
67,x7,-2.129384715
68,x7,-2.409613193
69,x7,-2.942718058
70,x7,-3.05049356
71,x7,-3.404385827
72,x7,-3.366829865
73,x7,-3.918175246
74,x7,-3.745606334
75,x7,-4.08802475
76,x7,-4.353172523
77,x7,-4.624057465
78,x7,-3.912024496
79,x7,-3.725532262
80,x7,-3.82509507
81,x7,-4.355674448
82,x7,-4.535562754
83,x7,-4.656582937
84,x7,-4.473578706
85,x7,-4.122047015
86,x7,-4.415108323
87,x7,-4.482759012
88,x7,-4.713278084
89,x7,-4.880201413
90,x7,-4.790659812
91,x7,-4.857822184
92,x7,-5.003896092
93,x7,-5.322256208
94,x7,-5.242404931
95,x7,-5.098782576
96,x7,-5.079836278
97,x7,-5.168157774
98,x7,-5.196219425
99,x7,-4.772032916
100,x7,-4.362335105
101,x7,-4.885637961
102,x7,-5.303654921
103,x7,-5.646401684
104,x7,-4.758359604
105,x7,-5.353053009
106,x7,-5.183083276
107,x7,-5.553827176
108,x7,-5.324613041
109,x7,-5.472432834
110,x7,-5.924861917
111,x7,-6.587041259
112,x7,-6.692752672
113,x7,-6.726890897
114,x7,-6.67197883
115,x7,-6.169289464
116,x7,-6.330946616
117,x7,-6.795865478
118,x7,-6.764803462
119,x7,-6.798264105
120,x7,-6.668048657
121,x7,-6.953996077
122,x7,-6.518302682
123,x7,-6.214967916
124,x7,-6.55962322
125,x7,-7.038941323
126,x7,-7.001004128
127,x7,-6.53357714
128,x7,-6.982613757
129,x7,-7.730751459
130,x7,-8.051578044
131,x7,-8.344237168
132,x7,-8.150539366
133,x7,-8.245367599
134,x7,-8.04617649
135,x7,
136,x7,-8.055948017
137,x7,-8.030068134
138,x7,-8.114103209
139,x7,-8.282827949
140,x7,
141,x7,-8.01962508
142,x7,-7.982896327
143,x7,-7.628497448
144,x7,
145,x7,-7.380923164
146,x7,-7.585740651
147,x7,
148,x7,
149,x7,-7.886775893
150,x7,-7.582121956
151,x7,
152,x7,-7.544898989
153,x7,-7.178391791
154,x7,-7.386734845
155,x7,-7.969403528
156,x7,-7.667317184
157,x7,-7.766541857
158,x7,
159,x7,
160,x7,-8.906461381
161,x7,
162,x7,-9.047272471
163,x7,-9.0732006
164,x7,
165,x7,-9.622105155
166,x7,-9.406158885
167,x7,-9.332241425
168,x7,-9.505237393
169,x7,-9.528072948
170,x7,-9.592614207
171,x7,
172,x7,-9.327842619
173,x7,-9.901475575
174,x7,-9.920782619
175,x7,
176,x7,-9.865139205
177,x7,-9.636557427
178,x7,-9.635458562
179,x7,-9.303041645
180,x7,-8.90976256
181,x7,-9.506203677
182,x7,-9.541437244
183,x7,-9.243358604
184,x7,-9.021045837
185,x7,-9.410927007
186,x7,-8.835493564
187,x7,-8.817641111
188,x7,-8.601964801
189,x7,-8.48577889
190,x7,-7.829414228
191,x7,-8.468789792
192,x7,-8.698266201
193,x7,-8.710432624
194,x7,-8.804768996
195,x7,-8.564745035
196,x7,
197,x7,-8.145633408
198,x7,
199,x7,-8.152787348
200,x7,-8.063927217
201,x7,
